trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
A74-A2047-4-13-24606156531,A74,24606156531,СЕЛО ГЕРМАН,,,A74424606156531,A2047,0,0
TB6-TB1083-1-15-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6141159592850,TB1083,0,0
TB6-TB1083-4-13-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6441159592850,TB1083,0,0
TB6-TB1084-1-14-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6141159592850,TB1084,0,0
TB6-TB510-4-19-41159592850,TB6,41159592850,БУЛ. К. ВЕЛИЧКОВ,,,TB6441159592850,TB510,0,0
A37-A3851-10-2-17950310781,A37,17950310781,ЗООПАРКА,,,A371017950310781,A3851,0,0
TB6-TB1084-3-6-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6341159592850,TB1084,0,0
TB6-TB1084-6-6-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6641159592850,TB1084,0,0
TB6-TB1084-1-4-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6141159592850,TB1084,0,0
A37-A3851-1-2-17950310781,A37,17950310781,ЗООПАРКА,,,A37117950310781,A3851,0,0
A37-A3850-8-5-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37817950310781,A3850,0,0
TB6-TB82-2-2-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6241159592850,TB82,0,0
TB6-TB1083-5-18-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6541159592850,TB1083,0,0
TB6-TB1084-2-14-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6241159592850,TB1084,0,0
A37-A3850-11-15-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371117950310781,A3850,0,0
A37-A3850-10-17-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371017950310781,A3850,0,0
TB6-TB510-1-19-41159592850,TB6,41159592850,БУЛ. К. ВЕЛИЧКОВ,,,TB6141159592850,TB510,0,0
TB6-TB1083-6-13-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6641159592850,TB1083,0,0
TB6-TB1084-5-19-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6541159592850,TB1084,0,0
A37-A3851-2-14-17950310781,A37,17950310781,ЗООПАРКА,,,A37217950310781,A3851,0,0
A37-A3850-2-15-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37217950310781,A3850,0,0
TB6-TB1084-3-18-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6341159592850,TB1084,0,0
TB6-TB1084-4-16-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6441159592850,TB1084,0,0
A37-A3850-11-11-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371117950310781,A3850,0,0
TB6-TB1084-3-12-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6341159592850,TB1084,0,0
TB6-TB1084-3-16-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6341159592850,TB1084,0,0
TB6-TB1083-5-16-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6541159592850,TB1083,0,0
TB6-TB1083-3-13-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6341159592850,TB1083,0,0
TB6-TB1084-6-12-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6641159592850,TB1084,0,0
TB6-TB1083-6-19-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6641159592850,TB1083,0,0
A37-A3851-5-16-17950310781,A37,17950310781,ЗООПАРКА,,,A37517950310781,A3851,0,0
A37-A3851-6-18-17950310781,A37,17950310781,ЗООПАРКА,,,A37617950310781,A3851,0,0
A37-A3850-10-9-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371017950310781,A3850,0,0
A37-A3850-8-11-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37817950310781,A3850,0,0
A37-A3851-2-8-17950310781,A37,17950310781,ЗООПАРКА,,,A37217950310781,A3851,0,0
TB6-TB1083-2-11-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6241159592850,TB1083,0,0
TB6-TB1083-4-9-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6441159592850,TB1083,0,0
TB6-TB1083-5-10-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6541159592850,TB1083,0,0
TB6-TB1084-2-4-41159592850,TB6,41159592850,Ж.К. ЛЮЛИН-3 - УХО,,,TB6241159592850,TB1084,0,0
A37-A3851-6-12-17950310781,A37,17950310781,ЗООПАРКА,,,A37617950310781,A3851,0,0
A37-A3851-7-6-17950310781,A37,17950310781,ЗООПАРКА,,,A37717950310781,A3851,0,0
A37-A3850-8-13-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37817950310781,A3850,0,0
A37-A3850-9-19-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37917950310781,A3850,0,0
A37-A3850-5-11-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37517950310781,A3850,0,0
A37-A3851-2-4-17950310781,A37,17950310781,ЗООПАРКА,,,A37217950310781,A3851,0,0
A37-A3850-11-17-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371117950310781,A3850,0,0
A37-A3850-7-15-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37717950310781,A3850,0,0
A37-A3851-9-16-17950310781,A37,17950310781,ЗООПАРКА,,,A37917950310781,A3851,0,0
A37-A3850-9-3-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37917950310781,A3850,0,0
A37-A3850-9-5-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37917950310781,A3850,0,0
A37-A3850-3-9-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37317950310781,A3850,0,0
A37-A1437-11-2-17950310781,A37,17950310781,ЗООПАРКА,,,A371117950310781,A1437,0,0
A37-A3850-3-15-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37317950310781,A3850,0,0
A37-A3850-8-7-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37817950310781,A3850,0,0
A37-A3851-10-14-17950310781,A37,17950310781,ЗООПАРКА,,,A371017950310781,A3851,0,0
A37-A3851-11-14-17950310781,A37,17950310781,ЗООПАРКА,,,A371117950310781,A3851,0,0
A37-A3850-7-13-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37717950310781,A3850,0,0
A37-A3850-4-17-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37417950310781,A3850,0,0
A37-A3851-3-8-17950310781,A37,17950310781,ЗООПАРКА,,,A37317950310781,A3851,0,0
A37-A3851-9-8-17950310781,A37,17950310781,ЗООПАРКА,,,A37917950310781,A3851,0,0
A37-A3851-8-18-17950310781,A37,17950310781,ЗООПАРКА,,,A37817950310781,A3851,0,0
A37-A3850-5-7-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37517950310781,A3850,0,0
A37-A3850-5-3-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37517950310781,A3850,0,0
A37-A3850-2-21-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37217950310781,A3850,0,0
A37-A3851-3-4-17950310781,A37,17950310781,ЗООПАРКА,,,A37317950310781,A3851,0,0
A37-A3850-4-9-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37417950310781,A3850,0,0
A37-A3850-4-5-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37417950310781,A3850,0,0
A37-A3850-4-19-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37417950310781,A3850,0,0
A37-A3850-10-5-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371017950310781,A3850,0,0
A37-A3850-8-15-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37817950310781,A3850,0,0
A37-A3851-5-20-17950310781,A37,17950310781,ЗООПАРКА,,,A37517950310781,A3851,0,0
A37-A3851-7-18-17950310781,A37,17950310781,ЗООПАРКА,,,A37717950310781,A3851,0,0
A37-A3851-4-12-17950310781,A37,17950310781,ЗООПАРКА,,,A37417950310781,A3851,0,0
A37-A3850-7-5-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37717950310781,A3850,0,0
TB6-TB1083-3-7-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6341159592850,TB1083,0,0
A37-A3850-3-3-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37317950310781,A3850,0,0
A37-A3851-3-12-17950310781,A37,17950310781,ЗООПАРКА,,,A37317950310781,A3851,0,0
A37-A3850-3-7-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37317950310781,A3850,0,0
A37-A3851-11-18-17950310781,A37,17950310781,ЗООПАРКА,,,A371117950310781,A3851,0,0
A37-A3850-9-15-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37917950310781,A3850,0,0
A37-A3851-9-14-17950310781,A37,17950310781,ЗООПАРКА,,,A37917950310781,A3851,0,0
TB6-TB1083-2-9-41159592850,TB6,41159592850,Ж.К. ЛОЗЕНЕЦ,,,TB6241159592850,TB1083,0,0
A37-A3850-6-7-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37617950310781,A3850,0,0
A37-A3850-3-19-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37317950310781,A3850,0,0
A37-A3850-10-3-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371017950310781,A3850,0,0
A37-A3850-9-13-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37917950310781,A3850,0,0
A37-A3851-6-4-17950310781,A37,17950310781,ЗООПАРКА,,,A37617950310781,A3851,0,0
A37-A3851-6-2-17950310781,A37,17950310781,ЗООПАРКА,,,A37617950310781,A3851,0,0
A37-A3850-1-9-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37117950310781,A3850,0,0
A37-A3850-3-5-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37317950310781,A3850,0,0
A37-A3850-7-19-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37717950310781,A3850,0,0
A37-A3851-7-8-17950310781,A37,17950310781,ЗООПАРКА,,,A37717950310781,A3851,0,0
A37-A3851-6-8-17950310781,A37,17950310781,ЗООПАРКА,,,A37617950310781,A3851,0,0
A40-A2817-2-20-718334000,A40,718334000,СЕЛО ЛОКОРСКО,,,,A2817,0,0
A37-A3850-2-17-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37217950310781,A3850,0,0
A37-A3850-8-9-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37817950310781,A3850,0,0
A37-A3850-6-11-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37617950310781,A3850,0,0
A37-A3851-1-8-17950310781,A37,17950310781,ЗООПАРКА,,,A37117950310781,A3851,0,0
A37-A3851-10-18-17950310781,A37,17950310781,ЗООПАРКА,,,A371017950310781,A3851,0,0
A37-A3851-3-18-17950310781,A37,17950310781,ЗООПАРКА,,,A37317950310781,A3851,0,0
A37-A3850-6-21-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37617950310781,A3850,0,0
A37-A3850-4-13-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37417950310781,A3850,0,0
A37-A3851-10-16-17950310781,A37,17950310781,ЗООПАРКА,,,A371017950310781,A3851,0,0
A37-A3851-1-12-17950310781,A37,17950310781,ЗООПАРКА,,,A37117950310781,A3851,0,0
A37-A3850-6-9-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37617950310781,A3850,0,0
A37-A3850-6-3-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37617950310781,A3850,0,0
A37-A3850-4-21-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37417950310781,A3850,0,0
A37-A3850-9-11-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37917950310781,A3850,0,0
A37-A3851-8-10-17950310781,A37,17950310781,ЗООПАРКА,,,A37817950310781,A3851,0,0
A37-A3850-4-11-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37417950310781,A3850,0,0
A37-A3850-6-19-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37617950310781,A3850,0,0
A37-A3850-1-15-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37117950310781,A3850,0,0
A37-A3850-1-3-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37117950310781,A3850,0,0
A37-A3851-4-6-17950310781,A37,17950310781,ЗООПАРКА,,,A37417950310781,A3851,0,0
A37-A3851-1-6-17950310781,A37,17950310781,ЗООПАРКА,,,A37117950310781,A3851,0,0
A37-A3851-8-2-17950310781,A37,17950310781,ЗООПАРКА,,,A37817950310781,A3851,0,0
A37-A3850-5-13-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37517950310781,A3850,0,0
A37-A3850-10-11-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371017950310781,A3850,0,0
A37-A3850-5-17-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37517950310781,A3850,0,0
A37-A3851-6-10-17950310781,A37,17950310781,ЗООПАРКА,,,A37617950310781,A3851,0,0
A37-A3851-11-12-17950310781,A37,17950310781,ЗООПАРКА,,,A371117950310781,A3851,0,0
A37-A3851-4-10-17950310781,A37,17950310781,ЗООПАРКА,,,A37417950310781,A3851,0,0
A37-A3850-10-7-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371017950310781,A3850,0,0
A37-A3851-5-14-17950310781,A37,17950310781,ЗООПАРКА,,,A37517950310781,A3851,0,0
A37-A3851-6-6-17950310781,A37,17950310781,ЗООПАРКА,,,A37617950310781,A3851,0,0
A37-A3851-9-10-17950310781,A37,17950310781,ЗООПАРКА,,,A37917950310781,A3851,0,0
A37-A3850-9-9-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37917950310781,A3850,0,0
A37-A3850-10-21-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371017950310781,A3850,0,0
A37-A3851-4-16-17950310781,A37,17950310781,ЗООПАРКА,,,A37417950310781,A3851,0,0
A37-A3850-5-19-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37517950310781,A3850,0,0
A37-A3850-1-13-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37117950310781,A3850,0,0
A37-A3850-8-3-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37817950310781,A3850,0,0
A37-A3851-2-10-17950310781,A37,17950310781,ЗООПАРКА,,,A37217950310781,A3851,0,0
A37-A3851-8-12-17950310781,A37,17950310781,ЗООПАРКА,,,A37817950310781,A3851,0,0
A37-A3851-3-14-17950310781,A37,17950310781,ЗООПАРКА,,,A37317950310781,A3851,0,0
A37-A3851-5-10-17950310781,A37,17950310781,ЗООПАРКА,,,A37517950310781,A3851,0,0
A37-A3851-5-6-17950310781,A37,17950310781,ЗООПАРКА,,,A37517950310781,A3851,0,0
A37-A3851-11-8-17950310781,A37,17950310781,ЗООПАРКА,,,A371117950310781,A3851,0,0
A37-A3851-4-2-17950310781,A37,17950310781,ЗООПАРКА,,,A37417950310781,A3851,0,0
A37-A3850-11-9-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371117950310781,A3850,0,0
A37-A3851-1-4-17950310781,A37,17950310781,ЗООПАРКА,,,A37117950310781,A3851,0,0
A37-A3850-7-7-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37717950310781,A3850,0,0
A37-A3851-10-10-17950310781,A37,17950310781,ЗООПАРКА,,,A371017950310781,A3851,0,0
A37-A3850-1-17-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37117950310781,A3850,0,0
A37-A3850-8-17-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37817950310781,A3850,0,0
A37-A3850-8-21-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37817950310781,A3850,0,0
A37-A3850-7-3-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37717950310781,A3850,0,0
A37-A3851-8-6-17950310781,A37,17950310781,ЗООПАРКА,,,A37817950310781,A3851,0,0
A37-A3850-9-7-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37917950310781,A3850,0,0
A37-A3850-4-7-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37417950310781,A3850,0,0
A37-A3851-10-20-17950310781,A37,17950310781,ЗООПАРКА,,,A371017950310781,A3851,0,0
A37-A3851-2-16-17950310781,A37,17950310781,ЗООПАРКА,,,A37217950310781,A3851,0,0
A37-A3851-1-10-17950310781,A37,17950310781,ЗООПАРКА,,,A37117950310781,A3851,0,0
A37-A3850-5-5-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37517950310781,A3850,0,0
A37-A3851-6-16-17950310781,A37,17950310781,ЗООПАРКА,,,A37617950310781,A3851,0,0
A37-A3851-1-18-17950310781,A37,17950310781,ЗООПАРКА,,,A37117950310781,A3851,0,0
A37-A1437-5-2-17950310781,A37,17950310781,ЗООПАРКА,,,A37517950310781,A1437,0,0
A37-A3851-7-14-17950310781,A37,17950310781,ЗООПАРКА,,,A37717950310781,A3851,0,0
A37-A3850-6-5-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37617950310781,A3850,0,0
A37-A3851-10-6-17950310781,A37,17950310781,ЗООПАРКА,,,A371017950310781,A3851,0,0
A37-A3851-4-4-17950310781,A37,17950310781,ЗООПАРКА,,,A37417950310781,A3851,0,0
A37-A3850-10-19-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A371017950310781,A3850,0,0
A37-A3851-9-6-17950310781,A37,17950310781,ЗООПАРКА,,,A37917950310781,A3851,0,0
A37-A3850-3-13-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37317950310781,A3850,0,0
A37-A3850-9-17-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37917950310781,A3850,0,0
A37-A3850-6-15-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37617950310781,A3850,0,0
A37-A1437-2-2-17950310781,A37,17950310781,ЗООПАРКА,,,A37217950310781,A1437,0,0
A35-A3027-1-3-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-1-7-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-1-16-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-2-3-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-4-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-4-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-8-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-18-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-2-8-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-1-7-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-1-10-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-2-17-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-1-3-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-1-16-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-2-18-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-1-13-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-12-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-2-16-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-2-16-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-2-19-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-1-6-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-6-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-1-19-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-10-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-2-10-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-4-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-2-13-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-15-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-8-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-1-5-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-1-5-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-1-12-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-18-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-1-19-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-1-10-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-1-13-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-11-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-17-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-1-9-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-1-11-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-1-15-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-6-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-8-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-1-11-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-1-17-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-4-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-2-5-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-3-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-6-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-2-15-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-19-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-1-14-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-2-7-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-7-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-13-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-14-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-1-9-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-9-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-9-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-11-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-12-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-2-18-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-2-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-12-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-1-17-41471335240,A35,41471335240,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3027-2-5-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-14-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-2-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-1-14-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3027-1-15-41471335241,A35,41471335241,АВТОСТАНЦИЯ ИЗТОК,,,,A3027,0,0
A35-A3239-2-2-41471335240,A35,41471335240,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A35-A3239-2-2-41471335241,A35,41471335241,СЕЛО ЖЕЛЯВА,,,,A3239,0,0
A37-A3851-7-16-17950310781,A37,17950310781,ЗООПАРКА,,,A37717950310781,A3851,0,0
A37-A3851-8-4-17950310781,A37,17950310781,ЗООПАРКА,,,A37817950310781,A3851,0,0
A37-A3850-7-9-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37717950310781,A3850,0,0
A37-A3851-3-6-17950310781,A37,17950310781,ЗООПАРКА,,,A37317950310781,A3851,0,0
A37-A3850-5-9-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37517950310781,A3850,0,0
A37-A3850-7-17-17950310781,A37,17950310781,Ж.К. ЛЕВСКИ Г,,,A37717950310781,A3850,0,0
